,NO2,PM10,O3_max,O3_8h,SO2,CO
2018-04-19,56.0,M,115,102,,0.3
2018-04-20,65.0,M,122,116,,0.2
2018-04-21,84.0,M,127,112,,
2018-04-22,47.0,M,130,119,,0.3
2018-04-23,30.0,M,119,112,,0.1
2018-04-24,33.0,M,115,106,,0.2
2018-04-25,37.0,M,136,122,,0.2
2018-04-26,26.0,M,125,118,,0.2
2018-04-27,25.0,M,130,113,,0.2
2018-04-28,46.0,M,113,101,,0.1
2018-04-29,32.0,M,130,118,,0.2
2018-04-30,32.0,M,125,116,,0.1
2018-05-01,14.0,M,103,100,,
2018-05-02,29.0,M,96,92,,
2018-05-03,60.0,M,107,83,,
2018-05-04,35.0,M,103,89,,0.1
2018-05-05,29.0,M,92,83,,0.2
2018-05-06,43.0,M,92,76,,0.2
2018-05-07,34.0,M,123,109,,0.2
2018-05-08,62.0,M,140,122,,0.2
2018-05-09,37.0,M,133,113,,0.2
2018-05-10,29.0,M,119,110,,0.2
2018-05-11,39.0,M,111,106,,0.2
2018-05-12,33.0,M,110,96,,0.2
2018-05-13,22.0,M,125,115,,0.1
2018-05-14,12.0,M,95,89,,0.1
2018-05-15,21.0,M,90,81,,0.1
2018-05-16,23.0,M,77,72,,0.1
2018-05-17,21.0,M,105,94,,0.1
2018-05-18,21.0,M,119,102,,0.1
2018-05-19,26.0,M,127,113,,0.1
2018-05-20,23.0,M,124,115,,0.1
2018-05-21,17.0,M,119,113,,0.1
2018-05-22,37.0,M,131,122,,0.1
2018-05-23,26.0,M,87,76,,0.2
2018-05-24,26.0,M,85,72,,0.1
2018-05-25,24.0,M,102,85,,0.1
2018-05-26,25.0,M,124,112,,0.1
2018-05-27,41.0,M,140,120,,0.1
2018-05-28,35.0,M,133,121,,0.2
2018-05-29,33.0,M,135,107,,0.1
2018-05-30,43.0,M,109,87,,0.1
2018-05-31,34.0,M,138,112,,0.1
2018-06-01,33.0,M,141,122,,0.1
2018-06-02,38.0,M,124,116,,0.1
2018-06-03,36.0,M,134,121,,0.1
2018-06-04,37.0,M,146,130,,0.1
2018-06-05,41.0,M,132,108,,0.1
2018-06-06,36.0,M,119,109,,0.1
2018-06-07,36.0,M,129,107,,0.1
2018-06-08,30.0,M,120,97,,0.1
2018-06-09,19.0,M,120,109,,0.1
2018-06-10,46.0,M,133,122,,0.1
2018-06-11,59.0,M,149,135,,0.1
2018-06-12,47.0,M,155,133,,0.2
2018-06-13,33.0,M,95,81,,0.1
2018-06-14,24.0,M,117,94,,0.1
2018-06-15,26.0,M,100,90,,0.1
2018-06-16,45.0,M,132,116,,0.1
2018-06-17,60.0,M,146,134,,0.1
2018-06-18,63.0,M,158,146,,0.1
2018-06-19,48.0,M,133,118,,0.1
2018-06-20,70.0,M,126,113,,0.1
2018-06-21,62.0,M,155,143,,0.1
2018-06-22,59.0,M,158,140,,0.1
2018-06-23,22.0,M,99,89,,0.1
2018-06-24,42.0,M,103,99,,< 0.1
2018-06-25,40.0,M,112,106,,0.1
2018-06-26,59.0,M,99,92,,< 0.1
2018-06-27,45.0,M,118,106,,0.1
2018-06-28,38.0,M,115,99,,0.1
2018-06-29,48.0,M,90,79,,0.1
2018-06-30,50.0,M,147,136,,0.1
2018-07-01,30.0,M,188,167,,0.1
2018-07-02,17.0,M,121,115,,0.1
2018-07-03,26.0,M,136,118,,0.1
2018-07-04,36.0,M,136,124,,0.2
2018-07-05,30.0,M,153,131,,0.2
2018-07-06,33.0,M,143,120,,0.1
2018-07-07,40.0,M,118,107,,0.2
2018-07-08,33.0,M,146,132,,0.2
2018-07-09,12.0,M,120,117,,0.1
2018-07-10,24.0,M,136,126,,0.1
2018-07-11,30.0,M,122,105,,0.1
2018-07-12,18.0,M,111,104,,0.1
2018-07-13,25.0,M,125,116,,0.1
2018-07-14,30.0,M,143,130,,0.1
2018-07-15,24.0,M,150,136,,0.1
2018-07-16,17.0,M,120,111,,0.1
2018-07-17,24.0,M,122,104,,0.1
2018-07-18,29.0,M,135,119,,0.1
2018-07-19,60.0,M,153,143,,0.2
2018-07-20,32.0,M,182,168,,0.2
2018-07-21,29.0,M,153,129,,0.2
2018-07-22,22.0,M,124,99,,0.2
2018-07-23,18.0,M,109,101,,0.2
2018-07-24,23.0,M,125,113,,0.1
2018-07-25,34.0,M,135,127,,0.1
2018-07-26,39.0,M,158,145,,0.3
2018-07-27,36.0,M,122,100,,0.3
2018-07-28,30.0,M,144,130,,0.2
2018-07-29,29.0,M,158,137,,0.2
2018-07-30,39.0,M,141,132,,0.2
2018-07-31,51.0,M,162,144,,0.2
2018-08-01,40.0,M,158,137,,0.3
2018-08-02,32.0,M,158,144,,0.3
2018-08-03,25.0,M,152,123,,0.2
2018-08-04,33.0,M,134,124,,0.2
2018-08-05,41.0,M,128,119,,0.3
2018-08-06,27.0,M,133,124,,0.3
2018-08-07,33.0,M,137,119,,0.2
2018-08-08,26.0,M,155,136,,0.2
2018-08-09,22.0,M,115,100,,0.2
2018-08-10,23.0,M,143,124,,0.2
2018-08-11,28.0,M,126,113,,0.2
2018-08-12,45.0,M,127,107,,0.2
2018-08-13,31.0,M,139,121,,0.2
2018-08-14,22.0,M,126,102,,0.2
2018-08-15,10.0,M,97,80,,0.1
2018-08-16,31.0,M,98,87,,0.1
2018-08-17,47.0,M,102,96,,0.2
2018-08-18,34.0,M,120,111,,0.1
2018-08-19,42.0,M,112,107,,0.2
2018-08-20,35.0,M,123,113,,0.2
2018-08-21,37.0,M,136,123,,0.2
2018-08-22,46.0,M,141,127,,0.2
2018-08-23,38.0,M,145,136,,0.2
2018-08-24,35.0,M,145,123,,0.2
2018-08-25,24.0,M,148,128,,0.2
2018-08-26,19.0,M,108,94,,0.1
2018-08-27,26.0,M,68,70,,0.1
2018-08-28,52.0,M,100,88,,0.1
2018-08-29,46.0,M,113,102,,0.2
2018-08-30,41.0,M,124,114,,0.2
2018-08-31,35.0,M,121,108,,0.2
2018-09-01,20.0,M,84,78,,0.2
2018-09-02,11.0,M,78,75,,0.1
2018-09-03,19.0,M,98,80,,0.2
2018-09-04,24.0,M,100,87,,0.2
2018-09-05,24.0,M,115,96,,0.2
2018-09-06,26.0,M,129,114,,0.2
2018-09-07,29.0,M,143,122,,0.3
2018-09-08,35.0,M,88,91,,0.2
2018-09-09,38.0,M,116,104,,0.2
2018-09-10,35.0,M,122,107,,0.2
2018-09-11,42.0,M,131,113,,0.2
2018-09-12,30.0,M,147,125,,0.2
2018-09-13,51.0,M,160,137,,0.2
2018-09-14,50.0,M,122,97,,0.3
2018-09-15,38.0,M,142,121,,0.3
2018-09-16,25.0,M,114,104,,0.3
2018-09-17,36.0,M,109,97,,0.2
2018-09-18,36.0,M,131,115,,0.2
2018-09-19,27.0,M,116,99,,0.2
2018-09-20,41.0,M,126,110,,0.2
2018-09-21,53.0,M,129,110,,0.2
2018-09-22,34.0,M,121,110,,0.2
2018-09-23,23.0,M,108,85,,0.2
2018-09-24,30.0,M,87,75,,0.2
2018-09-25,22.0,M,56,,,
2018-09-26,52.0,M,82,75,,0.1
2018-09-27,45.0,M,85,76,,0.2
2018-09-28,26.0,M,80,59,,0.3
2018-09-29,93.0,M,95,62,,0.3
2018-09-30,22.0,M,110,100,,0.2
2018-10-01,32.0,M,88,79,,0.2
2018-10-02,41.0,M,63,46,,0.2
2018-10-03,41.0,M,76,66,,0.2
2018-10-04,61.0,M,91,70,,0.2
2018-10-05,74.0,M,90,75,,0.2
2018-10-06,73.0,M,99,83,,0.3
2018-10-07,32.0,M,72,64,,0.3
2018-10-08,31.0,M,76,62,,0.2
2018-10-09,36.0,M,80,63,,0.2
2018-10-10,49.0,M,101,85,,0.2
2018-10-11,59.0,M,106,93,,0.2
2018-10-12,65.0,M,105,90,,0.2
2018-10-13,72.0,M,98,83,,0.3
2018-10-14,71.0,M,111,90,,0.3
2018-10-15,42.0,M,109,90,,0.3
2018-10-16,45.0,M,69,54,,0.3
2018-10-17,57.0,M,70,55,,0.3
2018-10-18,45.0,M,59,49,,0.3
2018-10-19,64.0,M,73,49,,0.3
2018-10-20,75.0,M,103,81,,0.3
2018-10-21,68.0,M,97,83,,0.4
2018-10-22,25.0,M,87,71,,0.4
2018-10-23,58.0,M,80,66,,0.3
2018-10-24,46.0,M,71,54,,0.3
2018-10-25,62.0,M,68,53,,0.4
2018-10-26,45.0,M,59,40,,0.4
2018-10-27,43.0,M,37,20,,0.2
2018-10-28,26.0,M,40,32,,0.2
2018-10-29,17.0,M,63,59,,0.2
2018-10-30,16.0,M,81,67,,0.2
2018-10-31,48.0,M,66,68,,0.4
2018-11-01,46.0,M,66,50,,0.5
2018-11-02,21.0,M,71,63,,0.2
2018-11-03,33.0,M,37,27,,0.2
2018-11-04,36.0,M,54,36,,0.5
2018-11-05,23.0,M,52,43,,0.5
2018-11-06,21.0,M,56,47,,0.2
2018-11-07,34.0,M,55,52,,0.2
2018-11-08,49.0,M,53,36,,0.4
2018-11-09,48.0,M,36,20,,0.5
2018-11-10,59.0,M,25,13,,0.6
2018-11-11,36.0,M,56,38,,0.5
2018-11-12,34.0,M,42,34,,0.6
2018-11-13,36.0,M,44,29,,0.9
2018-11-14,35.0,M,13,12,,0.5
2018-11-15,58.0,M,53,38,,0.6
2018-11-16,44.0,M,37,21,,0.6
2018-11-17,50.0,M,60,54,,0.6
2018-11-18,33.0,M,63,54,,0.2
2018-11-19,49.0,M,66,58,,0.6
2018-11-20,38.0,M,48,40,,0.9
2018-11-21,50.0,M,48,44,,0.5
2018-11-22,53.0,M,27,15,,0.9
2018-11-23,43.0,M,6,4,,1.3
2018-11-24,43.0,M,33,10,,0.8
2018-11-25,36.0,M,51,43,,0.7
2018-11-26,38.0,M,21,16,,1
2018-11-27,37.0,M,9,5,,0.5
2018-11-28,37.0,M,26,14,,0.6
2018-11-29,52.0,M,35,25,,0.8
2018-11-30,53.0,M,43,30,,0.6
2018-12-01,51.0,M,40,28,,1.2
2018-12-02,63.0,M,46,26,,1.9
2018-12-03,44.0,M,13,6,,0.9
2018-12-04,58.0,M,34,17,,1.1
2018-12-05,59.0,M,17,10,,1.5
2018-12-06,46.0,M,20,11,,1.7
2018-12-07,47.0,M,31,24,,1.1
2018-12-08,45.0,M,15,6,,1.7
2018-12-09,42.0,M,39,22,,0.9
2018-12-10,34.0,M,49,37,,1.1
2018-12-11,66.0,M,49,34,,0.8
2018-12-12,65.0,M,63,45,,0.8
2018-12-13,76.0,M,8,,,1.4
2018-12-14,46.0,M,32,26,,1
2018-12-15,49.0,M,47,36,,0.7
2018-12-16,54.0,M,34,20,,1.5
2018-12-17,49.0,M,27,16,,1.5
2018-12-18,63.0,M,44,24,,1.4
2018-12-19,75.0,M,48,26,,1.7
2018-12-20,70.0,M,16,5,,2
2018-12-21,46.0,M,28,17,,1
2018-12-22,42.0,M,6,4,,1
2018-12-23,40.0,M,11,5,,1.3
2018-12-24,34.0,M,6,< 4,,1.7
2018-12-25,31.0,M,18,8,,1.2
2018-12-26,,M,10,7,,1.3
2018-12-27,,M,15,12,,0.6
2018-12-28,43.0,M,16,12,,0.6
2018-12-29,44.0,M,6,4,,1.8
2018-12-30,71.0,M,12,6,,2.2
2018-12-31,47.0,M,34,23,,2.9
2019-01-01,49.0,M,37,21,,2.2
2019-01-02,38.0,M,15,11,,1.2
2019-01-03,46.0,M,66,47,,0.8
2019-01-04,75.0,M,19,22,,1.3
2019-01-05,67.0,M,33,25,,1.9
2019-01-06,64.0,M,34,17,,1.5
2019-01-07,57.0,M,47,29,,2
2019-01-08,51.0,M,18,10,,1.9
2019-01-09,60.0,M,14,7,,1.2
2019-01-10,43.0,M,7,4,,1.2
2019-01-11,69.0,M,22,10,,2
2019-01-12,75.0,M,30,18,,1.7
2019-01-13,63.0,M,18,10,,1.8
2019-01-14,51.0,M,28,18,,1.7
2019-01-15,56.0,M,58,41,,1.6
2019-01-16,73.0,M,65,60,,0.9
2019-01-17,77.0,M,44,25,,1.2
2019-01-18,54.0,M,6,4,,1.4
2019-01-19,39.0,M,44,33,,0.7
2019-01-20,56.0,M,53,48,,0.8
2019-01-21,57.0,M,55,39,,1.4
2019-01-22,68.0,M,56,37,,1.1
2019-01-23,68.0,M,69,54,,0.5
2019-01-24,45.0,M,50,44,,0.5
2019-01-25,69.0,M,63,44,,0.9
2019-01-26,82.0,M,55,40,,1.3
2019-01-27,74.0,M,41,27,,1.1
2019-01-28,54.0,M,32,19,,1.7
2019-01-29,59.0,M,35,,,
2019-01-30,69.0,M,54,38,,0.8
2019-01-31,63.0,M,47,40,,0.9
2019-02-01,58.0,M,66,48,,0.8
2019-02-02,39.0,M,42,37,,0.6
2019-02-03,47.0,M,48,27,,0.5
2019-02-04,47.0,M,30,36,,0.7
2019-02-05,62.0,M,63,54,,0.7
2019-02-06,83.0,M,62,47,,0.8
2019-02-07,74.0,M,73,57,,1
2019-02-08,91.0,M,58,39,,1
2019-02-09,81.0,M,71,52,,1.7
2019-02-10,70.0,M,68,53,,0.8
2019-02-11,53.0,M,42,27,,1
2019-02-12,54.0,M,42,24,,0.5
2019-02-13,64.0,M,59,45,,0.6
2019-02-14,71.0,M,73,61,,0.8
2019-02-15,78.0,M,56,41,,1.4
2019-02-16,74.0,M,62,49,,1.4
2019-02-17,78.0,M,65,43,,1.4
2019-02-18,71.0,M,80,57,,1.9
2019-02-19,81.0,M,80,54,,1.3
2019-02-20,56.0,M,62,47,,1.3
2019-02-21,76.0,M,65,50,,0.9
2019-02-22,88.0,M,70,46,,1.7
2019-02-23,109.0,M,84,32,,1.4
2019-02-24,68.0,M,78,74,,1.1
2019-02-25,58.0,M,75,71,,0.7
2019-02-26,85.0,M,60,46,,1.2
2019-02-27,85.0,M,54,36,,1.4
2019-02-28,67.0,M,85,55,,1.4
2019-03-01,108.0,M,102,83,,0.7
2019-03-02,77.0,M,82,68,,0.9
2019-03-03,62.0,M,84,66,,1.3
2019-03-04,45.0,M,111,95,,1
2019-03-05,49.0,M,79,71,,0.6
2019-03-06,55.0,M,84,64,,0.8
2019-03-07,45.0,M,83,69,,0.4
2019-03-08,43.0,M,72,63,,0.4
2019-03-09,66.0,M,89,67,,0.5
2019-03-10,33.0,M,85,74,,0.4
2019-03-11,31.0,M,80,67,,0.4
2019-03-12,45.0,M,91,73,,0.4
2019-03-13,51.0,M,89,86,,0.4
2019-03-14,60.0,M,79,64,,0.5
2019-03-15,42.0,M,51,,,
2019-03-16,61.0,M,97,83,,0.4
2019-03-17,76.0,M,112,99,,0.7
2019-03-18,44.0,M,84,77,,0.4
2019-03-19,34.0,M,82,80,,0.2
2019-03-20,38.0,M,88,81,,0.4
2019-03-21,37.0,M,92,86,,0.3
2019-03-22,86.0,M,106,97,,0.5
2019-03-23,94.0,M,115,103,,0.8
2019-03-24,97.0,M,115,103,,0.6
2019-03-25,50.0,M,115,110,,0.8
2019-03-26,43.0,M,131,123,,0.2
2019-03-27,55.0,M,93,90,,0.4
2019-03-28,67.0,M,94,87,,0.5
2019-03-29,75.0,M,89,85,,0.4
2019-03-30,71.0,M,98,91,,0.4
2019-03-31,84.0,M,114,103,,0.7
2019-04-01,80.0,M,131,119,,0.7
2019-04-02,54.0,M,128,121,,0.4
2019-04-03,66.0,M,127,114,,0.4
2019-04-04,19.0,M,106,99,,0.3
2019-04-05,23.0,M,95,91,,0.2
2019-04-06,31.0,M,98,91,,0.2
2019-04-07,36.0,M,86,82,,0.3
2019-04-08,48.0,M,85,74,,0.4
2019-04-09,46.0,M,33,28,,0.5
2019-04-10,39.0,M,83,66,,0.4
2019-04-11,40.0,M,100,90,,0.2
2019-04-12,31.0,M,75,73,,0.3
2019-04-13,30.0,M,81,76,,0.3
2019-04-14,38.0,M,76,66,,0.3
2019-04-15,27.0,M,81,75,,0.3
2019-04-16,62.0,M,109,96,,0.3
2019-04-17,36.0,M,130,119,,0.4
2019-04-18,61.0,M,135,119,,0.4
2019-04-19,42.0,M,127,119,,0.3
2019-04-20,56.0,M,119,111,,0.3
2019-04-21,48.0,M,131,122,,0.4
2019-04-22,31.0,M,132,123,,0.3
2019-04-23,20.0,M,119,109,,0.2
2019-04-24,11.0,M,85,90,,0.2
2019-04-25,22.0,M,84,71,,0.1
2019-04-26,11.0,M,98,93,,0.1
2019-04-27,13.0,M,85,81,,0.1
2019-04-28,18.0,M,102,99,,0.1
2019-04-29,13.0,M,88,83,,0.1
2019-04-30,20.0,M,88,76,,0.1
2019-05-01,37.0,M,92,81,,0.2
2019-05-02,23.0,M,121,108,,0.3
2019-05-03,31.0,M,120,112,,0.2
2019-05-04,23.0,M,83,71,,0.2
2019-05-05,12.0,M,95,87,,0.1
2019-05-06,11.0,M,81,77,,0.1
2019-05-07,42.0,M,93,87,,0.1
2019-05-08,19.0,M,101,93,,0.1
2019-05-09,26.0,M,89,82,,0.2
2019-05-10,21.0,M,102,95,,0.2
2019-05-11,20.0,M,112,106,,0.2
2019-05-12,18.0,M,100,95,,0.1
2019-05-13,19.0,M,94,88,,0.2
2019-05-14,38.0,M,70,56,,0.2
2019-05-15,34.0,M,92,84,,0.2
2019-05-16,29.0,M,78,72,,0.3
2019-05-17,19.0,M,98,92,,0.3
2019-05-18,21.0,M,106,96,,0.1
2019-05-19,19.0,M,77,71,,0.2
2019-05-20,11.0,M,81,75,,0.1
2019-05-21,27.0,M,82,76,,0.1
2019-05-22,20.0,M,81,70,,0.1
2019-05-23,24.0,M,113,101,,0.2
2019-05-24,24.0,M,131,116,,0.2
2019-05-25,,M,124,113,,0.2
2019-05-26,,M,106,94,,0.2
2019-05-27,,M,115,105,,0.2
2019-05-28,24.0,M,88,82,,0.1
2019-05-29,24.0,M,85,76,,0.1
2019-05-30,26.0,M,72,70,,0.1
2019-05-31,23.0,M,81,66,,0.1
2019-06-01,29.0,M,110,103,,0.1
2019-06-02,32.0,M,114,110,,0.1
2019-06-03,21.0,M,129,122,,0.1
2019-06-04,31.0,M,143,128,,0.1
2019-06-05,27.0,M,136,120,,0.2
2019-06-06,18.0,M,118,111,,0.1
2019-06-07,18.0,M,103,95,,0.1
2019-06-08,24.0,M,126,114,,0.1
2019-06-09,23.0,M,125,119,,0.1
2019-06-10,52.0,M,140,126,,0.1
2019-06-11,49.0,M,114,100,,0.1
2019-06-12,39.0,M,109,101,,0.1
2019-06-13,29.0,M,112,106,,0.1
2019-06-14,63.0,M,141,130,,0.1
2019-06-15,78.0,M,155,136,,0.1
2019-06-16,57.0,M,135,128,,0.1
2019-06-17,47.0,M,147,139,,0.1
2019-06-18,45.0,M,123,115,,0.1
2019-06-19,31.0,M,148,137,,0.1
2019-06-20,31.0,M,141,122,,0.1
2019-06-21,30.0,M,145,132,,0.1
2019-06-22,28.0,M,165,150,,0.1
2019-06-23,48.0,M,97,92,,0.1
2019-06-24,42.0,M,137,127,,0.1
2019-06-25,43.0,M,172,149,,0.1
2019-06-26,47.0,M,175,160,,0.1
2019-06-27,64.0,M,169,158,,0.2
2019-06-28,49.0,M,231,195,,0.2
2019-06-29,28.0,M,152,140,,0.3
2019-06-30,39.0,M,163,150,,0.1
2019-07-01,46.0,M,185,166,,0.1
2019-07-02,41.0,M,148,138,,0.1
2019-07-03,33.0,M,173,157,,0.1
2019-07-04,25.0,M,162,128,,0.1
2019-07-05,72.0,M,150,127,,0.1
2019-07-06,52.0,M,181,154,,0.2
2019-07-07,36.0,M,161,145,,0.2
2019-07-08,25.0,M,130,115,,0.1
2019-07-09,26.0,M,136,125,,0.1
2019-07-10,33.0,M,110,95,,0.1
2019-07-11,55.0,M,116,107,,0.1
2019-07-12,34.0,M,122,108,,0.1
2019-07-13,38.0,M,144,118,,0.1
2019-07-14,30.0,M,126,114,,0.1
2019-07-15,20.0,M,117,110,,0.1
2019-07-16,28.0,M,99,89,,0.1
2019-07-17,46.0,M,128,119,,0.1
2019-07-18,44.0,M,130,122,,0.1
2019-07-19,45.0,M,112,104,,0.1
2019-07-20,42.0,M,157,140,,0.2
2019-07-21,34.0,M,150,127,,0.1
2019-07-22,26.0,M,140,120,,0.2
2019-07-23,77.0,M,140,124,,0.2
2019-07-24,62.0,M,175,150,,0.2
2019-07-25,58.0,M,154,134,,0.2
2019-07-26,37.0,M,163,137,,0.2
2019-07-27,36.0,M,162,130,,0.2
2019-07-28,21.0,M,101,88,,0.1
2019-07-29,20.0,M,74,70,,0.1
2019-07-30,23.0,M,108,103,,0.2
2019-07-31,27.0,M,135,118,,0.2
2019-08-01,35.0,M,113,91,,0.2
2019-08-02,31.0,M,134,116,,0.2
2019-08-03,31.0,M,91,81,,0.2
2019-08-04,26.0,M,108,101,,0.1
2019-08-05,29.0,M,118,105,,0.1
2019-08-06,32.0,M,121,109,,0.1
2019-08-07,31.0,M,116,108,,0.1
2019-08-08,16.0,M,110,100,,0.2
2019-08-09,22.0,M,115,107,,0.2
2019-08-10,24.0,M,116,108,,0.2
2019-08-11,23.0,M,111,90,,0.2
2019-08-12,32.0,M,109,100,,0.2
2019-08-13,31.0,M,87,77,,0.2
2019-08-14,20.0,M,106,93,,0.1
2019-08-15,29.0,M,86,81,,0.1
2019-08-16,19.0,M,102,96,,0.1
2019-08-17,26.0,M,102,90,,0.1
2019-08-18,20.0,M,105,98,,0.1
2019-08-19,24.0,M,115,100,,0.1
2019-08-20,31.0,M,116,104,,0.2
2019-08-21,27.0,M,123,117,,0.2
2019-08-22,24.0,M,110,94,,0.2
2019-08-23,27.0,M,101,86,,0.1
2019-08-24,24.0,M,82,69,,0.2
2019-08-25,20.0,M,102,94,,0.2
2019-08-26,31.0,M,103,88,,0.2
2019-08-27,24.0,M,112,103,,0.2
2019-08-28,25.0,M,123,110,,0.2
2019-08-29,24.0,M,120,107,,0.2
2019-08-30,26.0,M,125,111,,0.2
2019-08-31,29.0,M,114,103,,0.2
2019-09-01,27.0,M,120,103,,0.2
2019-09-02,23.0,M,130,112,,0.2
2019-09-03,27.0,M,97,85,,0.2
2019-09-04,40.0,M,89,77,,0.1
2019-09-05,35.0,M,115,103,,0.1
2019-09-06,43.0,M,108,99,,0.2
2019-09-07,20.0,M,80,72,,0.1
2019-09-08,22.0,M,93,78,,0.1
2019-09-09,14.0,M,70,59,,0.1
2019-09-10,24.0,M,83,73,,0.1
2019-09-11,44.0,M,98,87,,0.1
2019-09-12,52.0,M,109,96,,0.1
2019-09-13,62.0,M,101,89,,0.2
2019-09-14,43.0,M,118,100,,0.2
2019-09-15,35.0,M,109,95,,0.2
2019-09-16,27.0,M,107,93,,0.2
2019-09-17,27.0,M,130,108,,0.2
2019-09-18,29.0,M,97,82,,0.2
2019-09-19,26.0,M,88,66,,0.2
2019-09-20,17.0,M,82,74,,0.1
2019-09-21,45.0,M,84,72,,0.1
2019-09-22,38.0,M,94,83,,0.2
2019-09-23,30.0,M,56,52,,0.2
2019-09-24,27.0,M,47,35,,0.2
2019-09-25,46.0,M,74,58,,0.2
2019-09-26,26.0,M,63,53,,0.2
2019-09-27,28.0,M,73,,,
2019-09-28,39.0,M,73,51,,0.2
2019-09-29,26.0,M,84,69,,0.2
2019-09-30,17.0,M,91,82,,0.2
2019-10-01,48.0,M,90,73,,0.2
2019-10-02,21.0,M,75,69,,0.1
2019-10-03,30.0,M,61,49,,0.1
2019-10-04,40.0,M,65,58,,0.1
2019-10-05,34.0,M,61,43,,0.1
2019-10-06,36.0,M,81,69,,0.2
2019-10-07,25.0,M,49,46,,0.2
2019-10-08,34.0,M,77,63,,0.1
2019-10-09,47.0,M,62,51,,0.2
2019-10-10,32.0,M,58,42,,0.2
2019-10-11,32.0,M,67,52,,0.2
2019-10-12,49.0,M,67,52,,0.3
2019-10-13,50.0,M,74,62,,0.4
2019-10-14,34.0,M,75,53,,0.3
2019-10-15,35.0,M,78,58,,0.3
2019-10-16,25.0,M,63,45,,0.2
2019-10-17,44.0,M,64,46,,0.2
2019-10-18,39.0,M,74,58,,0.3
2019-10-19,40.0,M,52,33,,0.3
2019-10-20,27.0,M,48,37,,0.2
2019-10-21,26.0,M,89,70,,0.1
2019-10-22,39.0,M,66,57,,0.2
2019-10-23,51.0,M,49,37,,0.3
2019-10-24,40.0,M,67,46,,0.4
2019-10-25,42.0,M,53,30,,0.2
2019-10-26,61.0,M,64,41,,0.3
2019-10-27,59.0,M,74,51,,0.3
2019-10-28,47.0,M,74,54,,0.4
2019-10-29,46.0,M,29,17,,0.5
2019-10-30,30.0,M,26,21,,0.5
2019-10-31,36.0,M,41,39,,0.2
2019-11-01,37.0,M,45,39,,0.2
2019-11-02,35.0,M,64,59,,0.3
2019-11-03,32.0,M,40,36,,0.3
2019-11-04,30.0,M,38,26,,0.4
2019-11-05,39.0,M,33,24,,0.4
2019-11-06,42.0,M,29,18,,0.4
2019-11-07,40.0,M,36,15,,0.4
2019-11-08,49.0,M,52,39,,0.3
2019-11-09,44.0,M,53,45,,0.4
2019-11-10,38.0,M,56,48,,0.4
2019-11-11,49.0,M,63,46,,0.5
2019-11-12,33.0,M,37,26,,0.5
2019-11-13,37.0,M,52,46,,0.2
2019-11-14,43.0,M,42,36,,0.7
2019-11-15,51.0,M,56,44,,0.7
2019-11-16,24.0,M,52,47,,0.2
2019-11-17,43.0,M,59,36,,0.3
2019-11-18,24.0,M,57,49,,0.2
2019-11-19,42.0,M,49,38,,0.3
2019-11-20,41.0,M,51,48,,0.3
2019-11-21,44.0,M,54,31,,0.5
2019-11-22,41.0,M,11,7,,0.8
2019-11-23,48.0,M,48,39,,0.8
2019-11-24,23.0,M,57,54,,0.4
2019-11-25,10.0,M,56,52,,0.2
2019-11-26,55.0,M,62,52,,0.8
2019-11-27,46.0,M,38,26,,0.8
2019-11-28,34.0,M,18,11,,0.7
2019-11-29,37.0,M,19,13,,0.5
2019-11-30,40.0,M,19,11,,0.7
2019-12-01,34.0,M,27,13,,0.7
2019-12-02,19.0,M,44,38,,0.4
2019-12-03,33.0,M,42,27,,0.3
2019-12-04,59.0,M,47,36,,0.6
2019-12-05,56.0,M,53,39,,0.7
2019-12-06,66.0,M,35,22,,1.2
2019-12-07,55.0,M,9,7,,1.3
2019-12-08,63.0,M,45,25,,1.1
2019-12-09,51.0,M,43,25,,1.3
2019-12-10,54.0,M,15,6,,1.1
2019-12-11,67.0,M,26,13,,1.6
2019-12-12,77.0,M,55,34,,1
2019-12-13,54.0,M,33,17,,1.6
2019-12-14,61.0,M,35,22,,0.5
2019-12-15,54.0,M,36,20,,1.1
2019-12-16,48.0,M,19,12,,1.2
2019-12-17,58.0,M,16,8,,1.3
2019-12-18,48.0,M,28,11,,0.8
2019-12-19,44.0,M,43,22,,0.5
2019-12-20,33.0,M,38,28,,0.5
2019-12-21,39.0,M,36,23,,0.3
2019-12-22,36.0,M,43,37,,0.4
2019-12-23,39.0,M,52,43,,0.8
2019-12-24,46.0,M,53,40,,0.8
2019-12-25,35.0,M,49,47,,1.4
2019-12-26,38.0,M,36,23,,2.1
2019-12-27,48.0,M,37,24,,1
2019-12-28,64.0,M,49,31,,1.2
2019-12-29,46.0,M,49,36,,0.8
2019-12-30,41.0,M,49,39,,1.2
2019-12-31,57.0,M,49,33,,0.9
2020-01-01,46.0,M,19,11,,1.5
2020-01-02,42.0,M,45,31,,2.8
2020-01-03,51.0,M,36,21,,1.4
2020-01-04,54.0,M,14,8,,1.4
2020-01-05,59.0,M,30,14,,2
2020-01-06,46.0,M,41,30,,0.9
2020-01-07,50.0,M,49,34,,1.9
2020-01-08,38.0,M,9,9,,2.8
2020-01-09,56.0,M,13,7,,1.1
2020-01-10,70.0,M,18,11,,1.2
2020-01-11,62.0,M,17,10,,2.1
2020-01-12,63.0,M,34,19,,2
2020-01-13,51.0,M,53,39,,1
2020-01-14,67.0,M,56,31,,1.6
2020-01-15,66.0,M,13,7,,1.6
2020-01-16,62.0,M,29,18,,1.9
